,COUNTRY,COMMODITY,VARIABLE,TIME_PERIOD,value
40347,EGY,WMP,QC,2011,26.5125934152801
40348,EGY,WMP,QC,2012,27.9506453869763
40349,EGY,WMP,QC,2013,28.7257134921258
40350,EGY,WMP,QC,2014,29.5066103450578
40351,EGY,WMP,QC,2015,30.7839016599308
40352,EGY,WMP,QC,2016,31.9401088763596
40353,EGY,WMP,QC,2017,32.9741633795902
40354,EGY,WMP,QC,2018,34.2295195484381
40355,EGY,WMP,QC,2019,35.5373838180361
40356,EGY,WMP,QP,2000,0.00099
40357,EGY,WMP,QP,2001,0.00099
40358,EGY,WMP,QP,2002,0.00099
40359,EGY,WMP,QP,2003,0.00099
40360,EGY,WMP,QP,2004,0.00099
40361,EGY,WMP,QP,2005,0.00099
40362,EGY,WMP,QP,2006,0.00099
40363,EGY,WMP,QP,2007,0.00099
40364,EGY,WMP,QP,2008,0.00099
40365,EGY,WMP,QP,2009,0.00099
40366,EGY,WMP,QP,2010,0.000948043304648293
40367,EGY,WMP,QP,2011,0.000946327836671529
40368,EGY,WMP,QP,2012,0.000956841269881211
40369,EGY,WMP,QP,2013,0.000971145984789561
40370,EGY,WMP,QP,2014,0.000984652533574881
40371,EGY,WMP,QP,2015,0.000962788289989197
40372,EGY,WMP,QP,2016,0.000961497543927517
40373,EGY,WMP,QP,2017,0.000984478520755342
40374,EGY,WMP,QP,2018,0.000995578808157625
40375,EGY,WMP,QP,2019,0.00100510740853241
40376,EGY,WT,AH,2000,1035.0099
40377,EGY,WT,AH,2001,984.0099
40378,EGY,WT,AH,2002,1030.0099
40379,EGY,WT,AH,2003,1053.0099
40380,EGY,WT,AH,2004,1095.0099
40381,EGY,WT,AH,2005,1262.0099
40382,EGY,WT,AH,2006,1287.0099
40383,EGY,WT,AH,2007,1141.0099
40384,EGY,WT,AH,2008,1227.0099
40385,EGY,WT,AH,2009,1362.0099
40386,EGY,WT,AH,2010,1371.83121794471
40387,EGY,WT,AH,2011,1397.11675383083
40388,EGY,WT,AH,2012,1406.45322654635
40389,EGY,WT,AH,2013,1396.60444297862
40390,EGY,WT,AH,2014,1411.83898476602
40391,EGY,WT,AH,2015,1422.60615283284
40392,EGY,WT,AH,2016,1435.81741261827
40393,EGY,WT,AH,2017,1451.44460673833
40394,EGY,WT,AH,2018,1461.0031828052
40395,EGY,WT,AH,2019,1473.15840688984
40396,EGY,WT,EX,2000,13.0099
40397,EGY,WT,EX,2001,12.0099
40398,EGY,WT,EX,2002,10.0099
40399,EGY,WT,EX,2003,0.00099
40400,EGY,WT,EX,2004,0.00099
40401,EGY,WT,EX,2005,0.00099
40402,EGY,WT,EX,2006,0.00099
40403,EGY,WT,EX,2007,0.00099
40404,EGY,WT,EX,2008,0.00099
40405,EGY,WT,EX,2009,0.00099
40406,EGY,WT,EX,2010,0.000991209673469169
40407,EGY,WT,EX,2011,0.000988052115551363
40408,EGY,WT,EX,2012,0.000986942659696245
40409,EGY,WT,EX,2013,0.000986369492041256
40410,EGY,WT,EX,2014,0.00098577513459696
40411,EGY,WT,EX,2015,0.000985105221815624
40412,EGY,WT,EX,2016,0.000984225540379682
40413,EGY,WT,EX,2017,0.000983253279160271
40414,EGY,WT,EX,2018,0.00098224105571478
40415,EGY,WT,EX,2019,0.000981151936615976
40416,EGY,WT,FE,2000,130.0099
40417,EGY,WT,FE,2001,130.0099
40418,EGY,WT,FE,2002,120.0099
40419,EGY,WT,FE,2003,110.0099
40420,EGY,WT,FE,2004,150.0099
40421,EGY,WT,FE,2005,200.0099
40422,EGY,WT,FE,2006,200.0099
40423,EGY,WT,FE,2007,200.0099
40424,EGY,WT,FE,2008,200.0099
40425,EGY,WT,FE,2009,200.0099
40426,EGY,WT,FE,2010,205.353866376699
40427,EGY,WT,FE,2011,215.240219055775
40428,EGY,WT,FE,2012,216.248639101185
40429,EGY,WT,FE,2013,217.020152996264
40430,EGY,WT,FE,2014,219.484558406623
40431,EGY,WT,FE,2015,216.959328398517
40432,EGY,WT,FE,2016,216.779439568505
40433,EGY,WT,FE,2017,219.87411843026
40434,EGY,WT,FE,2018,219.249338660724
40435,EGY,WT,FE,2019,221.374029382587
40436,EGY,WT,FO,2000,12172.0099
40437,EGY,WT,FO,2001,12465.0099
40438,EGY,WT,FO,2002,12757.0099
40439,EGY,WT,FO,2003,13054.0099
40440,EGY,WT,FO,2004,13368.0099
40441,EGY,WT,FO,2005,13785.0099
40442,EGY,WT,FO,2006,14174.0099
40443,EGY,WT,FO,2007,14529.0099
40444,EGY,WT,FO,2008,15007.0099
40445,EGY,WT,FO,2009,15302.0099
40446,EGY,WT,FO,2010,15788.3278031285
40447,EGY,WT,FO,2011,16278.3511769196
40448,EGY,WT,FO,2012,16602.5896431928
40449,EGY,WT,FO,2013,16939.5911572469
40450,EGY,WT,FO,2014,17301.0182446727
40451,EGY,WT,FO,2015,17659.2553716407
40452,EGY,WT,FO,2016,18087.110932559
40453,EGY,WT,FO,2017,18563.0122287703
40454,EGY,WT,FO,2018,19093.7005508676
40455,EGY,WT,FO,2019,19700.1151979316
40456,EGY,WT,IM,2000,5701.0099
40457,EGY,WT,IM,2001,6602.0099
40458,EGY,WT,IM,2002,6012.0099
40459,EGY,WT,IM,2003,7069.0099
40460,EGY,WT,IM,2004,7840.0099
40461,EGY,WT,IM,2005,7600.0099
40462,EGY,WT,IM,2006,7000.0099
40463,EGY,WT,IM,2007,7550.0099
40464,EGY,WT,IM,2008,9930.0099
40465,EGY,WT,IM,2009,7800.0099
40466,EGY,WT,IM,2010,7417.5535977967
40467,EGY,WT,IM,2011,8458.83126186097
40468,EGY,WT,IM,2012,8859.2900599727
40469,EGY,WT,IM,2013,9073.73165768393
40470,EGY,WT,IM,2014,9301.72128596474
40471,EGY,WT,IM,2015,9565.739255031
40472,EGY,WT,IM,2016,9924.13028414417
40473,EGY,WT,IM,2017,10336.2767184625
40474,EGY,WT,IM,2018,10784.0209088753
40475,EGY,WT,IM,2019,11288.0149995834
40476,EGY,WT,IMP,2000,431.27709375
40477,EGY,WT,IMP,2001,460.00317
40478,EGY,WT,IMP,2002,690.25252
40479,EGY,WT,IMP,2003,783.14697125
40480,EGY,WT,IMP,2004,930.753705
40481,EGY,WT,IMP,2005,1009.99331016667
40482,EGY,WT,IMP,2006,1171.46211
40483,EGY,WT,IMP,2007,1916.34802333333
40484,EGY,WT,IMP,2008,1487.16832821569
40485,EGY,WT,IMP,2009,1210.02923747327
40486,EGY,WT,IMP,2010,1195.59652106328
40487,EGY,WT,IMP,2011,1143.63644839555
40488,EGY,WT,IMP,2012,1220.87652943682
40489,EGY,WT,IMP,2013,1296.24874342527
40490,EGY,WT,IMP,2014,1373.62404381995
40491,EGY,WT,IMP,2015,1515.28236486062
40492,EGY,WT,IMP,2016,1587.74334016196
40493,EGY,WT,IMP,2017,1633.87739018801
40494,EGY,WT,IMP,2018,1708.3420383057
40495,EGY,WT,IMP,2019,1758.60977079553
40496,EGY,WT,NT,2000,-5688.0
40497,EGY,WT,NT,2001,-6590.0
40498,EGY,WT,NT,2002,-6002.0
40499,EGY,WT,NT,2003,-7069.00891
40500,EGY,WT,NT,2004,-7840.00891
40501,EGY,WT,NT,2005,-7600.00891
40502,EGY,WT,NT,2006,-7000.00891
40503,EGY,WT,NT,2007,-7550.00891
40504,EGY,WT,NT,2008,-9930.00891
40505,EGY,WT,NT,2009,-7800.00891
40506,EGY,WT,NT,2010,-7417.55260658703
40507,EGY,WT,NT,2011,-8458.83027380885
40508,EGY,WT,NT,2012,-8859.28907303004
40509,EGY,WT,NT,2013,-9073.73067131444
40510,EGY,WT,NT,2014,-9301.7203001896
40511,EGY,WT,NT,2015,-9565.73826992577
40512,EGY,WT,NT,2016,-9924.12929991863
40513,EGY,WT,NT,2017,-10336.2757352092
40514,EGY,WT,NT,2018,-10784.0199266342
40515,EGY,WT,NT,2019,-11288.0140184315
40516,EGY,WT,OU,2000,599.990100000001
40517,EGY,WT,OU,2001,549.990100000001
40518,EGY,WT,OU,2002,549.990100000001
40519,EGY,WT,OU,2003,499.999010000001
40520,EGY,WT,OU,2004,699.999010000001
40521,EGY,WT,OU,2005,799.999010000001
40522,EGY,WT,OU,2006,899.999010000001
40523,EGY,WT,OU,2007,899.999010000001
40524,EGY,WT,OU,2008,999.999010000001
40525,EGY,WT,OU,2009,999.999010000003
40526,EGY,WT,OU,2010,998.312757779043
40527,EGY,WT,OU,2011,1003.9740510259
40528,EGY,WT,OU,2012,1003.16049823388
40529,EGY,WT,OU,2013,1002.2472557851
40530,EGY,WT,OU,2014,1001.92546335011
40531,EGY,WT,OU,2015,1000.28242311476
40532,EGY,WT,OU,2016,999.959890365808
40533,EGY,WT,OU,2017,999.914294548231
40534,EGY,WT,OU,2018,999.710493610977
40535,EGY,WT,OU,2019,999.845451225903
40536,EGY,WT,PC,2000,173.454696896286
40537,EGY,WT,PC,2001,174.291925109763
40538,EGY,WT,PC,2002,175.00768101627
40539,EGY,WT,PC,2003,175.702728276085
40540,EGY,WT,PC,2004,176.549960379302
40541,EGY,WT,PC,2005,178.668765067268
40542,EGY,WT,PC,2006,180.32632630213
40543,EGY,WT,PC,2007,181.474249634654
40544,EGY,WT,PC,2008,184.07410919082
40545,EGY,WT,PC,2009,184.363786310678
40546,EGY,WT,PC,2010,186.901624205419
40547,EGY,WT,PC,2011,189.393265583707
40548,EGY,WT,PC,2012,189.908831021147
40549,EGY,WT,PC,2013,190.568018418797
40550,EGY,WT,PC,2014,191.503694195153
40551,EGY,WT,PC,2015,192.41272823161
40552,EGY,WT,PC,2016,194.082290864754
40553,EGY,WT,PC,2017,196.253314184511
40554,EGY,WT,PC,2018,198.977694128405
40555,EGY,WT,PC,2019,202.449056078385
40556,EGY,WT,PP,2000,693.0
40557,EGY,WT,PP,2001,701.0
40558,EGY,WT,PP,2002,718.0
40559,EGY,WT,PP,2003,760.0
40560,EGY,WT,PP,2004,1000.0
40561,EGY,WT,PP,2005,1120.0
40562,EGY,WT,PP,2006,1127.0
40563,EGY,WT,PP,2007,1153.0
40564,EGY,WT,PP,2008,2553.0
40565,EGY,WT,PP,2009,3026.94330224825
40566,EGY,WT,PP,2010,2975.84028612123
40567,EGY,WT,PP,2011,2884.15058158517
40568,EGY,WT,PP,2012,3093.21810682551
40569,EGY,WT,PP,2013,3292.04564672608
40570,EGY,WT,PP,2014,3497.2213672786
40571,EGY,WT,PP,2015,3868.69355156809
40572,EGY,WT,PP,2016,4068.63239158671
40573,EGY,WT,PP,2017,4203.92328859674
40574,EGY,WT,PP,2018,4414.19797277301
40575,EGY,WT,PP,2019,4564.88820878766
40576,EGY,WT,QC,2000,12902.0099
40577,EGY,WT,QC,2001,13145.0099
40578,EGY,WT,QC,2002,13427.0099
40579,EGY,WT,QC,2003,13664.01881
40580,EGY,WT,QC,2004,14218.01881
40581,EGY,WT,QC,2005,14785.01881
40582,EGY,WT,QC,2006,15274.01881
40583,EGY,WT,QC,2007,15629.01881
40584,EGY,WT,QC,2008,16207.01881
40585,EGY,WT,QC,2009,16502.01881
40586,EGY,WT,QC,2010,16991.9944272843
40587,EGY,WT,QC,2011,17497.5654470013
40588,EGY,WT,QC,2012,17821.9987805278
40589,EGY,WT,QC,2013,18158.8585660282
40590,EGY,WT,QC,2014,18522.4282664295
40591,EGY,WT,QC,2015,18876.4971231539
40592,EGY,WT,QC,2016,19303.8502624933
40593,EGY,WT,QC,2017,19782.8006417488
40594,EGY,WT,QC,2018,20312.6603831393
40595,EGY,WT,QC,2019,20921.33467854
40596,EGY,WT,QP,2000,6564.0099
40597,EGY,WT,QP,2001,6255.0099
40598,EGY,WT,QP,2002,6625.0099
40599,EGY,WT,QP,2003,6845.0099
40600,EGY,WT,QP,2004,7178.0099
40601,EGY,WT,QP,2005,8185.0099
40602,EGY,WT,QP,2006,8274.0099
40603,EGY,WT,QP,2007,7379.0099
40604,EGY,WT,QP,2008,7977.0099
40605,EGY,WT,QP,2009,8802.0099
40606,EGY,WT,QP,2010,8876.15687247441
40607,EGY,WT,QP,2011,9061.39223731945
40608,EGY,WT,QP,2012,9132.80528478505
40609,EGY,WT,QP,2013,9064.39695052287
40610,EGY,WT,QP,2014,9176.93166609112
40611,EGY,WT,QP,2015,9258.45154231782
40612,EGY,WT,QP,2016,9357.32033328475
40613,EGY,WT,QP,2017,9474.009813982
40614,EGY,WT,QP,2018,9546.068656959
40615,EGY,WT,QP,2019,9636.33906606326
40616,EGY,WT,ST,2000,2050.0099
40617,EGY,WT,ST,2001,1750.0099
40618,EGY,WT,ST,2002,950.0099
40619,EGY,WT,ST,2003,1200.0099
40620,EGY,WT,ST,2004,2000.0099
40621,EGY,WT,ST,2005,3000.0099
40622,EGY,WT,ST,2006,3000.0099
40623,EGY,WT,ST,2007,2300.0099
40624,EGY,WT,ST,2008,4000.0099
40625,EGY,WT,ST,2009,4100.0099
40626,EGY,WT,ST,2010,3401.72495177717
40627,EGY,WT,ST,2011,3424.38201590416
40628,EGY,WT,ST,2012,3594.47759319142
40629,EGY,WT,ST,2013,3573.74664900052
40630,EGY,WT,ST,2014,3529.97034885176
40631,EGY,WT,ST,2015,3477.66303794141
40632,EGY,WT,ST,2016,3455.26240865145
40633,EGY,WT,ST,2017,3482.74731609386
40634,EGY,WT,ST,2018,3500.17551654776
40635,EGY,WT,ST,2019,3503.19392250249
40636,EGY,WT,YLD,2000,6.34197788832744
40637,EGY,WT,YLD,2001,6.35665342391372
40638,EGY,WT,YLD,2002,6.43198662459458
40639,EGY,WT,YLD,2003,6.5004231204284
40640,EGY,WT,YLD,2004,6.55520091644834
40641,EGY,WT,YLD,2005,6.48569389194174
40642,EGY,WT,YLD,2006,6.42886266842236
40643,EGY,WT,YLD,2007,6.46708665717975
40644,EGY,WT,YLD,2008,6.5011781078539
40645,EGY,WT,YLD,2009,6.46251536057117
40646,EGY,WT,YLD,2010,6.47029806317776
40647,EGY,WT,YLD,2011,6.4857802416824
40648,EGY,WT,YLD,2012,6.4935008945952
40649,EGY,WT,YLD,2013,6.49031083646755
40650,EGY,WT,YLD,2014,6.49998460526431
40651,EGY,WT,YLD,2015,6.50809187341237
40652,EGY,WT,YLD,2016,6.51706843157817
40653,EGY,WT,YLD,2017,6.52729685307927
40654,EGY,WT,YLD,2018,6.53391366241246
40655,EGY,WT,YLD,2019,6.54127826375964
40656,IDN,BD,EX,2000,0.0
40657,IDN,BD,EX,2001,0.0
40658,IDN,BD,EX,2002,0.0
40659,IDN,BD,EX,2003,0.0
40660,IDN,BD,EX,2004,0.0
40661,IDN,BD,EX,2005,6.81818181818182
40662,IDN,BD,EX,2006,52.2727272727273
40663,IDN,BD,EX,2007,90.9090909090909
40664,IDN,BD,EX,2008,90.9090909090909
40665,IDN,BD,EX,2009,79.5454545454545
40666,IDN,BD,EX,2010,105.703127434786
40667,IDN,BD,EX,2011,114.24969510168
40668,IDN,BD,EX,2012,123.607866462984
40669,IDN,BD,EX,2013,132.977057257936
40670,IDN,BD,EX,2014,142.363039099142
40671,IDN,BD,EX,2015,39.9881839847362
40672,IDN,BD,EX,2016,37.9638103244359
40673,IDN,BD,EX,2017,35.6790500233149
40674,IDN,BD,EX,2018,33.3701361165106
40675,IDN,BD,EX,2019,30.5151271910226
40676,IDN,BD,IM,2000,0.0
40677,IDN,BD,IM,2001,0.0
40678,IDN,BD,IM,2002,0.0
40679,IDN,BD,IM,2003,0.0
40680,IDN,BD,IM,2004,0.0
40681,IDN,BD,IM,2005,0.0
40682,IDN,BD,IM,2006,0.0
40683,IDN,BD,IM,2007,0.0
40684,IDN,BD,IM,2008,0.0
40685,IDN,BD,IM,2009,0.0
40686,IDN,BD,IM,2010,0.0
40687,IDN,BD,IM,2011,0.0
40688,IDN,BD,IM,2012,0.0
40689,IDN,BD,IM,2013,0.0
40690,IDN,BD,IM,2014,0.0
40691,IDN,BD,IM,2015,0.0
40692,IDN,BD,IM,2016,0.0
40693,IDN,BD,IM,2017,0.0
40694,IDN,BD,IM,2018,0.0
40695,IDN,BD,IM,2019,0.0
40696,IDN,BD,NT,2000,0.0
40697,IDN,BD,NT,2001,0.0
40698,IDN,BD,NT,2002,0.0
40699,IDN,BD,NT,2003,0.0
40700,IDN,BD,NT,2004,0.0
40701,IDN,BD,NT,2005,6.81818181818182
40702,IDN,BD,NT,2006,52.2727272727273
40703,IDN,BD,NT,2007,90.9090909090909
40704,IDN,BD,NT,2008,90.9090909090909
40705,IDN,BD,NT,2009,79.5454545454545
40706,IDN,BD,NT,2010,105.703127434786
40707,IDN,BD,NT,2011,114.24969510168
40708,IDN,BD,NT,2012,123.607866462984
40709,IDN,BD,NT,2013,132.977057257936
40710,IDN,BD,NT,2014,142.363039099142
40711,IDN,BD,NT,2015,39.9881839847362
40712,IDN,BD,NT,2016,37.9638103244359
40713,IDN,BD,NT,2017,35.6790500233149
40714,IDN,BD,NT,2018,33.3701361165106
40715,IDN,BD,NT,2019,30.5151271910226
40716,IDN,BD,PP,2000,337102.653375635
40717,IDN,BD,PP,2001,488597.214613006
40718,IDN,BD,PP,2002,533331.574326206
40719,IDN,BD,PP,2003,565495.151907839
40720,IDN,BD,PP,2004,552005.217145832
40721,IDN,BD,PP,2005,645223.584631561
40722,IDN,BD,PP,2006,805069.223639309
40723,IDN,BD,PP,2007,1275713.63243532
40724,IDN,BD,PP,2008,897834.256974211
40725,IDN,BD,PP,2009,981318.461674296
40726,IDN,BD,PP,2010,979764.93354295
40727,IDN,BD,PP,2011,1031583.74339077
40728,IDN,BD,PP,2012,1106464.298252
40729,IDN,BD,PP,2013,1154427.94451006
40730,IDN,BD,PP,2014,1225920.58780259
40731,IDN,BD,PP,2015,1322434.51777454
40732,IDN,BD,PP,2016,1394515.05572538
40733,IDN,BD,PP,2017,1471838.82142364
40734,IDN,BD,PP,2018,1545094.8345695
40735,IDN,BD,PP,2019,1630548.40569598
40736,IDN,BD,QC,2000,0.00099
40737,IDN,BD,QC,2001,0.00099
40738,IDN,BD,QC,2002,0.00099
40739,IDN,BD,QC,2003,0.00099
40740,IDN,BD,QC,2004,0.00099
40741,IDN,BD,QC,2005,2.27272727272727
40742,IDN,BD,QC,2006,27.2727272727273
40743,IDN,BD,QC,2007,22.7272727272727
40744,IDN,BD,QC,2008,11.3636363636364
40745,IDN,BD,QC,2009,11.3636363636364
40746,IDN,BD,QC,2010,398.990031558444
40747,IDN,BD,QC,2011,408.503010576118
40748,IDN,BD,QC,2012,417.263087158927
40749,IDN,BD,QC,2013,426.004525360567
40750,IDN,BD,QC,2014,434.724349027408
40751,IDN,BD,QC,2015,1034.53302982962
40752,IDN,BD,QC,2016,1054.99861740488
40753,IDN,BD,QC,2017,1075.60166067182
40754,IDN,BD,QC,2018,1096.36828470128
40755,IDN,BD,QC,2019,1117.34111490829
40756,IDN,BD,QP,2000,0.00099
40757,IDN,BD,QP,2001,0.00099
40758,IDN,BD,QP,2002,0.00099
40759,IDN,BD,QP,2003,0.00099
40760,IDN,BD,QP,2004,0.00099
40761,IDN,BD,QP,2005,9.09090909090909
40762,IDN,BD,QP,2006,79.5454545454545
40763,IDN,BD,QP,2007,113.636363636364
40764,IDN,BD,QP,2008,102.272727272727
40765,IDN,BD,QP,2009,90.9090909090909
40766,IDN,BD,QP,2010,504.69315899323
40767,IDN,BD,QP,2011,522.752705677798
40768,IDN,BD,QP,2012,540.870953621911
40769,IDN,BD,QP,2013,558.981582618502
40770,IDN,BD,QP,2014,577.087388126551
40771,IDN,BD,QP,2015,1074.52121381436
40772,IDN,BD,QP,2016,1092.96242772932
40773,IDN,BD,QP,2017,1111.28071069513
40774,IDN,BD,QP,2018,1129.73842081779
40775,IDN,BD,QP,2019,1147.85624209931
40776,IDN,BT,EX,2000,0.0716
40777,IDN,BT,EX,2001,0.0639
40778,IDN,BT,EX,2002,0.1729
40779,IDN,BT,EX,2003,0.0869
40780,IDN,BT,EX,2004,0.0519
40781,IDN,BT,EX,2005,0.1959
40782,IDN,BT,EX,2006,0.1099
40783,IDN,BT,EX,2007,0.0999
40784,IDN,BT,EX,2008,0.0499
40785,IDN,BT,EX,2009,0.1499
40786,IDN,BT,EX,2010,0.14990925030163
40787,IDN,BT,EX,2011,0.14984040109509
40788,IDN,BT,EX,2012,0.149784345326771
40789,IDN,BT,EX,2013,0.149740347197865
40790,IDN,BT,EX,2014,0.149696060335367
40791,IDN,BT,EX,2015,0.149660440865565
40792,IDN,BT,EX,2016,0.149621847615437
40793,IDN,BT,EX,2017,0.149598803788934
40794,IDN,BT,EX,2018,0.149557642155033
40795,IDN,BT,EX,2019,0.149521346720856
40796,IDN,BT,FO,2000,11.56062
40797,IDN,BT,FO,2001,8.05599
40798,IDN,BT,FO,2002,11.94399
40799,IDN,BT,FO,2003,14.22399
40800,IDN,BT,FO,2004,14.03699
40801,IDN,BT,FO,2005,12.61499
40802,IDN,BT,FO,2006,12.06799
40803,IDN,BT,FO,2007,15.81799
40804,IDN,BT,FO,2008,16.96099
40805,IDN,BT,FO,2009,17.86099
40806,IDN,BT,FO,2010,17.7491670568759
40807,IDN,BT,FO,2011,18.5906335958691
40808,IDN,BT,FO,2012,19.3051955188304
40809,IDN,BT,FO,2013,19.8853021306516
40810,IDN,BT,FO,2014,20.4868564775842
40811,IDN,BT,FO,2015,20.983899090638
40812,IDN,BT,FO,2016,21.5360975084016
40813,IDN,BT,FO,2017,21.8727617512026
40814,IDN,BT,FO,2018,22.4872555711791
40815,IDN,BT,FO,2019,23.0434634744228
40816,IDN,BT,IM,2000,11.63123
40817,IDN,BT,IM,2001,8.1189
40818,IDN,BT,IM,2002,12.1159
40819,IDN,BT,IM,2003,14.3099
40820,IDN,BT,IM,2004,14.0879
40821,IDN,BT,IM,2005,12.8099
40822,IDN,BT,IM,2006,12.1769
40823,IDN,BT,IM,2007,15.9169
40824,IDN,BT,IM,2008,17.0099
40825,IDN,BT,IM,2009,18.0099
40826,IDN,BT,IM,2010,17.8991068522805
40827,IDN,BT,IM,2011,18.7405311926483
40828,IDN,BT,IM,2012,19.4550356276878
40829,IDN,BT,IM,2013,20.0350766552733
40830,IDN,BT,IM,2014,20.6365694060942
40831,IDN,BT,IM,2015,21.1335552689684
40832,IDN,BT,IM,2016,21.6856902710878
40833,IDN,BT,IM,2017,22.0222911124157
40834,IDN,BT,IM,2018,22.6367261890771
40835,IDN,BT,IM,2019,23.1928747921829
40836,IDN,BT,IMP,2000,10349071.9615385
40837,IDN,BT,IMP,2001,13590626.9230769
40838,IDN,BT,IMP,2002,9723031.09615385
40839,IDN,BT,IMP,2003,11521394.8173077
40840,IDN,BT,IMP,2004,16012574.5673077
40841,IDN,BT,IMP,2005,20669229.9038462
40842,IDN,BT,IMP,2006,16235775.4038462
40843,IDN,BT,IMP,2007,26867411.6923077
40844,IDN,BT,IMP,2008,35143524.5192308
40845,IDN,BT,IMP,2009,24628978.8461538
40846,IDN,BT,IMP,2010,29108520.3061056
40847,IDN,BT,IMP,2011,27982118.0750551
40848,IDN,BT,IMP,2012,28031581.453955
40849,IDN,BT,IMP,2013,29081887.9494249
40850,IDN,BT,IMP,2014,30078581.9146156
40851,IDN,BT,IMP,2015,31847523.0892547
40852,IDN,BT,IMP,2016,33417623.9912817
40853,IDN,BT,IMP,2017,36725115.3225426
40854,IDN,BT,IMP,2018,38171763.9296577
40855,IDN,BT,IMP,2019,40239706.0998167
40856,IDN,BT,NT,2000,-11.55963
40857,IDN,BT,NT,2001,-8.055
40858,IDN,BT,NT,2002,-11.943
40859,IDN,BT,NT,2003,-14.223
40860,IDN,BT,NT,2004,-14.036
40861,IDN,BT,NT,2005,-12.614
40862,IDN,BT,NT,2006,-12.067
40863,IDN,BT,NT,2007,-15.817
40864,IDN,BT,NT,2008,-16.96
40865,IDN,BT,NT,2009,-17.86
40866,IDN,BT,NT,2010,-17.7491976019788
40867,IDN,BT,NT,2011,-18.5906907915532
40868,IDN,BT,NT,2012,-19.305251282361
40869,IDN,BT,NT,2013,-19.8853363080754
40870,IDN,BT,NT,2014,-20.4868733457588
40871,IDN,BT,NT,2015,-20.9838948281028
40872,IDN,BT,NT,2016,-21.5360684234724
40873,IDN,BT,NT,2017,-21.8726923086268
40874,IDN,BT,NT,2018,-22.4871685469221
40875,IDN,BT,NT,2019,-23.0433534454621
40876,IDN,BT,PC,2000,0.0563163484021824
40877,IDN,BT,PC,2001,0.0387188076745617
40878,IDN,BT,PC,2002,0.0566447087613465
40879,IDN,BT,PC,2003,0.0665742595574194
40880,IDN,BT,PC,2004,0.0648530560008871
40881,IDN,BT,PC,2005,0.0575475115186351
40882,IDN,BT,PC,2006,0.0543715814988691
40883,IDN,BT,PC,2007,0.0704054390884408
40884,IDN,BT,PC,2008,0.0746046317271108
40885,IDN,BT,PC,2009,0.0776682973495967
40886,IDN,BT,PC,2010,0.0763349219922666
40887,IDN,BT,PC,2011,0.0791104256917952
40888,IDN,BT,PC,2012,0.0813182458470635
40889,IDN,BT,PC,2013,0.0829463208876876
40890,IDN,BT,PC,2014,0.0846567815469657
40891,IDN,BT,PC,2015,0.0859323197441264
40892,IDN,BT,PC,2016,0.0874338646697558
40893,IDN,BT,PC,2017,0.0880666506333501
40894,IDN,BT,PC,2018,0.089820040706262
40895,IDN,BT,PC,2019,0.0913314129446892
40896,IDN,BT,PP,2000,10866525.5596154
40897,IDN,BT,PP,2001,14270158.2692308
40898,IDN,BT,PP,2002,10209182.6509616
40899,IDN,BT,PP,2003,12097464.5581731
40900,IDN,BT,PP,2004,16813203.2956731
40901,IDN,BT,PP,2005,21702691.3990385
40902,IDN,BT,PP,2006,17047564.1740385
40903,IDN,BT,PP,2007,28210782.2769231
40904,IDN,BT,PP,2008,36900700.7451923
40905,IDN,BT,PP,2009,25860427.7884616
40906,IDN,BT,PP,2010,30545091.7650264
40907,IDN,BT,PP,2011,29498296.9644666
40908,IDN,BT,PP,2012,29661217.3958358
40909,IDN,BT,PP,2013,30863122.780951
40910,IDN,BT,PP,2014,32015425.3633684
40911,IDN,BT,PP,2015,33979038.5730401
40912,IDN,BT,PP,2016,35746297.2224144
40913,IDN,BT,PP,2017,39344822.2007177
40914,IDN,BT,PP,2018,41007355.1961636
40915,IDN,BT,PP,2019,43333964.9144389
40916,IDN,BT,QC,2000,11.56062
40917,IDN,BT,QC,2001,8.05599
40918,IDN,BT,QC,2002,11.94399
40919,IDN,BT,QC,2003,14.22399
40920,IDN,BT,QC,2004,14.03699
40921,IDN,BT,QC,2005,12.61499
40922,IDN,BT,QC,2006,12.06799
40923,IDN,BT,QC,2007,15.81799
40924,IDN,BT,QC,2008,16.96099
40925,IDN,BT,QC,2009,17.86099
40926,IDN,BT,QC,2010,17.7491670568759
40927,IDN,BT,QC,2011,18.5906335958691
40928,IDN,BT,QC,2012,19.3051955188304
40929,IDN,BT,QC,2013,19.8853021306516
40930,IDN,BT,QC,2014,20.4868564775842
40931,IDN,BT,QC,2015,20.983899090638
40932,IDN,BT,QC,2016,21.5360975084016
40933,IDN,BT,QC,2017,21.8727617512026
40934,IDN,BT,QC,2018,22.4872555711791
40935,IDN,BT,QC,2019,23.0434634744228
40936,IDN,BT,QP,2000,0.00099
40937,IDN,BT,QP,2001,0.00099
40938,IDN,BT,QP,2002,0.00099
40939,IDN,BT,QP,2003,0.00099
40940,IDN,BT,QP,2004,0.00099
40941,IDN,BT,QP,2005,0.00099
40942,IDN,BT,QP,2006,0.00099
40943,IDN,BT,QP,2007,0.00099
40944,IDN,BT,QP,2008,0.00099
40945,IDN,BT,QP,2009,0.00099
40946,IDN,BT,QP,2010,0.000959454897030921
40947,IDN,BT,QP,2011,0.000932804315900871
40948,IDN,BT,QP,2012,0.000934236469413085
40949,IDN,BT,QP,2013,0.000955822576156402
40950,IDN,BT,QP,2014,0.000973131825314254
